index,iso3_o,iso3_d,tradeflow,year,gdp_o,gdp_d,dist,tradevalue
139964,PRT,NOR,1,2001,121545883.648,170922852.352,2741.0,743502.1656884609
139965,PRT,NOR,1,2002,134228697.088,191927025.664,2741.0,448818.82601145585
139966,PRT,NOR,1,2003,164964188.16,224880787.456,2741.0,615480.7245132105
139967,PRT,NOR,1,2004,189195665.408,260029104.128,2741.0,659973.6458775074
139968,PRT,NOR,1,2005,197299601.408,304060071.936,2741.0,649480.3862743
139969,PRT,NOR,1,2006,208556261.376,340041728.0,2741.0,847640.5336091691
139970,PRT,NOR,1,2007,240157016.064,393479389.184,2741.0,933101.1638347968
139971,PRT,NOR,1,2008,262017302.528,453885460.48,2741.0,1017494.300576446
139972,PRT,NOR,1,2009,243731070.976,378849198.08,2741.0,820751.2616152168
139973,PRT,NOR,1,2010,238303444.992,420945690.624,2741.0,701270.660945103
139974,PRT,NOR,1,2011,244895105.024,490806902.784,2741.0,581054.8527924367
139975,PRT,NOR,1,2012,218000195.584,500029915.136,2741.0,190805.3300238885
139976,PRT,NOR,1,2013,227323723.776,512580419.584,2741.0,156220.09595543984
139977,PRT,NOR,1,2014,229629820.928,498339741.696,2741.0,76744.91031230614
139978,PRT,NOR,1,2015,199082295.296,386578448.384,2741.0,95213.76912230719
139979,PRT,NOR,1,2016,204564692.992,370556665.856,2741.0,117697.87770047972
139980,PRT,NOR,1,2017,221357874.719,398393955.269,2741.0,96588.31492577214
139981,PRT,NOR,1,2018,242313116.578,436999692.591,2741.0,212089.6389321722
139982,PRT,NOR,1,2019,239986922.639,404941363.636,2741.0,216482.57027703946
139983,PRT,NOR,1,2020,228539245.045,362198318.435,2741.0,154065.1735236008
139984,PRT,NOR,2,1998,123981733.888,151139155.968,2741.0,187189.9252269864
139985,PRT,NOR,2,1999,127465545.728,159045287.936,2741.0,166117.75694316626
139986,PRT,NOR,2,2000,118358491.136,168288534.528,2741.0,305359.431548005
139987,PRT,NOR,2,2001,121545883.648,170922852.352,2741.0,270991.3387783738
139988,PRT,NOR,2,2002,134228697.088,191927025.664,2741.0,198360.50986112037
139989,PRT,NOR,2,2003,164964188.16,224880787.456,2741.0,259513.20161248566
139990,PRT,NOR,2,2004,189195665.408,260029104.128,2741.0,119040.47052325262
139991,PRT,NOR,2,2005,197299601.408,304060071.936,2741.0,114201.23012539477
139992,PRT,NOR,2,2006,208556261.376,340041728.0,2741.0,131424.44096845854
139993,PRT,NOR,2,2007,240157016.064,393479389.184,2741.0,133559.60153330138
139994,PRT,NOR,2,2008,262017302.528,453885460.48,2741.0,153579.05453898734
139995,PRT,NOR,2,2009,243731070.976,378849198.08,2741.0,114629.56161451817
139996,PRT,NOR,2,2010,238303444.992,420945690.624,2741.0,107806.2005005786
139997,PRT,NOR,2,2011,244895105.024,490806902.784,2741.0,125378.58582882816
139998,PRT,NOR,2,2012,218000195.584,500029915.136,2741.0,133997.92806873203
139999,PRT,NOR,2,2013,227323723.776,512580419.584,2741.0,141908.76199041004
140000,PRT,NOR,2,2014,229629820.928,498339741.696,2741.0,198140.95988264133
140001,PRT,NOR,2,2015,199082295.296,386578448.384,2741.0,229678.0262979347
140002,PRT,NOR,2,2016,204564692.992,370556665.856,2741.0,195255.62041403586
140003,PRT,NOR,2,2017,221357874.719,398393955.269,2741.0,204570.09963087284
140004,PRT,NOR,2,2018,242313116.578,436999692.591,2741.0,215446.59991787001
140005,PRT,NOR,2,2019,239986922.639,404941363.636,2741.0,221473.84259955306
140006,PRT,NOR,2,2020,228539245.045,362198318.435,2741.0,189424.42451493698
140422,PRT,POL,1,1998,123981733.888,173337542.656,2765.0,43984.31665575504
140423,PRT,POL,1,1999,127465545.728,168224899.072,2765.0,41713.209008574486
140424,PRT,POL,1,2000,118358491.136,171708022.784,2765.0,190778.63691947315
140425,PRT,POL,1,2001,121545883.648,190901059.584,2765.0,270015.3792100222
140426,PRT,POL,1,2002,134228697.088,198679183.36,2765.0,356687.96041049866
140427,PRT,POL,1,2003,164964188.16,217514164.224,2765.0,360397.71199506597
140428,PRT,POL,1,2004,189195665.408,253525770.24,2765.0,448672.07751830603
140429,PRT,POL,1,2005,197299601.408,304412033.024,2765.0,489838.3536510336
140430,PRT,POL,1,2006,208556261.376,343338909.696,2765.0,483252.54809382564
140431,PRT,POL,1,2007,240157016.064,428948914.176,2765.0,391251.1250509434
140432,PRT,POL,1,2008,262017302.528,530185125.888,2765.0,524574.112645368
140433,PRT,POL,1,2009,243731070.976,436476379.136,2765.0,451016.1872548177
140434,PRT,POL,1,2010,238303444.992,476687892.48,2765.0,498766.28349681606
140435,PRT,POL,1,2011,244895105.024,524362776.576,2765.0,564137.2565005776
140436,PRT,POL,1,2012,218000195.584,496205758.464,2765.0,527136.1092409806
140437,PRT,POL,1,2013,227323723.776,525865975.808,2765.0,577804.9700659745
140438,PRT,POL,1,2014,229629820.928,545151778.816,2765.0,713654.4684720276
140439,PRT,POL,1,2015,199082295.296,477336797.184,2765.0,649335.0844885481
140440,PRT,POL,1,2016,204564692.992,469508685.824,2765.0,807835.2349154915
140441,PRT,POL,1,2017,221357874.719,526508877.305,2765.0,954176.1114283442
140442,PRT,POL,1,2018,242313116.578,587411745.1620001,2765.0,1123845.8805969397
140443,PRT,POL,1,2019,239986922.639,597280564.672,2765.0,1136342.3941171272
140444,PRT,POL,1,2020,228539245.045,596624355.72,2765.0,1279808.179967821
140445,PRT,POL,2,1998,123981733.888,173337542.656,2765.0,69505.52840197086
140446,PRT,POL,2,1999,127465545.728,168224899.072,2765.0,78381.52556580305
140447,PRT,POL,2,2000,118358491.136,171708022.784,2765.0,96790.76678820711
140448,PRT,POL,2,2001,121545883.648,190901059.584,2765.0,102394.28397537488
140449,PRT,POL,2,2002,134228697.088,198679183.36,2765.0,131921.42555679928
140450,PRT,POL,2,2003,164964188.16,217514164.224,2765.0,168920.84338375938
140451,PRT,POL,2,2004,189195665.408,253525770.24,2765.0,170210.23533763434
140452,PRT,POL,2,2005,197299601.408,304412033.024,2765.0,206334.63758360583
140453,PRT,POL,2,2006,208556261.376,343338909.696,2765.0,295141.73993391264
140454,PRT,POL,2,2007,240157016.064,428948914.176,2765.0,366593.8817049726
140455,PRT,POL,2,2008,262017302.528,530185125.888,2765.0,452485.50402555184
140456,PRT,POL,2,2009,243731070.976,436476379.136,2765.0,375185.10319959885
140457,PRT,POL,2,2010,238303444.992,476687892.48,2765.0,429288.2087318795
140458,PRT,POL,2,2011,244895105.024,524362776.576,2765.0,561501.2636061539
140459,PRT,POL,2,2012,218000195.584,496205758.464,2765.0,516341.6926226765
140460,PRT,POL,2,2013,227323723.776,525865975.808,2765.0,584254.5055632158
140461,PRT,POL,2,2014,229629820.928,545151778.816,2765.0,628730.580567064
140462,PRT,POL,2,2015,199082295.296,477336797.184,2765.0,582937.7585964649
140463,PRT,POL,2,2016,204564692.992,469508685.824,2765.0,635098.0897719748
140464,PRT,POL,2,2017,221357874.719,526508877.305,2765.0,719719.8107394477
140465,PRT,POL,2,2018,242313116.578,587411745.1620001,2765.0,978017.9295759245
140466,PRT,POL,2,2019,239986922.639,597280564.672,2765.0,874445.3855442051
140467,PRT,POL,2,2020,228539245.045,596624355.72,2765.0,840141.2348417186
140728,PRT,RUS,1,1998,123981733.888,270953119.744,3915.0,182415.72524785995
140729,PRT,RUS,1,1999,127465545.728,195905765.376,3915.0,198598.15122801065
140730,PRT,RUS,1,2000,118358491.136,259708502.016,3915.0,228511.2122678319
140731,PRT,RUS,1,2001,121545883.648,306602672.128,3915.0,389849.9125267458
140732,PRT,RUS,1,2002,134228697.088,345110446.08,3915.0,337293.73492111824
140733,PRT,RUS,1,2003,164964188.16,430347780.096,3915.0,586524.7856803322
140734,PRT,RUS,1,2004,189195665.408,591016689.664,3915.0,765070.0716217458
140735,PRT,RUS,1,2005,197299601.408,764000927.744,3915.0,461504.2148823445
140736,PRT,RUS,1,2006,208556261.376,989930520.576,3915.0,804557.7381527987
140737,PRT,RUS,1,2007,240157016.064,1299705233.408,3915.0,752631.0972766181
140738,PRT,RUS,1,2008,262017302.528,1660844376.064,3915.0,586815.4773106324
140739,PRT,RUS,1,2009,243731070.976,1222643679.232,3915.0,738797.8944175066
140740,PRT,RUS,1,2010,238303444.992,1524916158.464,3915.0,547612.9785913103
140741,PRT,RUS,1,2011,244895105.024,1904792961.024,3915.0,783701.0721372552
140742,PRT,RUS,1,2012,218000195.584,2017470971.904,3915.0,611829.068564686
140743,PRT,RUS,1,2013,227323723.776,2096777003.008,3915.0,1328168.7229547002
140744,PRT,RUS,1,2014,229629820.928,2063662317.568,3915.0,943983.2278070599
140745,PRT,RUS,1,2015,199082295.296,1365865267.2,3915.0,706205.2094820365
140746,PRT,RUS,1,2016,204564692.992,1283162374.144,3915.0,1313257.50837848
140747,PRT,RUS,1,2017,221357874.719,1574199387.071,3915.0,1781713.8842657441
140748,PRT,RUS,1,2018,242313116.578,1657329646.184,3915.0,1700654.145631215
140749,PRT,RUS,1,2019,239986922.639,1693113904.263,3915.0,1223978.2311844542
140750,PRT,RUS,1,2020,228539245.045,1488321875.49,3915.0,586132.7756819249
140751,PRT,RUS,2,1998,123981733.888,270953119.744,3915.0,44149.90387648343
140752,PRT,RUS,2,1999,127465545.728,195905765.376,3915.0,13592.75181299448
140753,PRT,RUS,2,2000,118358491.136,259708502.016,3915.0,15356.903905634303
140754,PRT,RUS,2,2001,121545883.648,306602672.128,3915.0,20293.86895426619
140755,PRT,RUS,2,2002,134228697.088,345110446.08,3915.0,30130.09218089446
140756,PRT,RUS,2,2003,164964188.16,430347780.096,3915.0,44887.09370437416
140757,PRT,RUS,2,2004,189195665.408,591016689.664,3915.0,65047.388756135246
140758,PRT,RUS,2,2005,197299601.408,764000927.744,3915.0,91189.60705473262
140759,PRT,RUS,2,2006,208556261.376,989930520.576,3915.0,126563.4708198678
140760,PRT,RUS,2,2007,240157016.064,1299705233.408,3915.0,182533.91232302436
140761,PRT,RUS,2,2008,262017302.528,1660844376.064,3915.0,265736.4167954663
140762,PRT,RUS,2,2009,243731070.976,1222643679.232,3915.0,124441.29228452116
140763,PRT,RUS,2,2010,238303444.992,1524916158.464,3915.0,150380.01250872028
140764,PRT,RUS,2,2011,244895105.024,1904792961.024,3915.0,194263.58345926343
140765,PRT,RUS,2,2012,218000195.584,2017470971.904,3915.0,233635.92718183543
140766,PRT,RUS,2,2013,227323723.776,2096777003.008,3915.0,349197.15779281466
140767,PRT,RUS,2,2014,229629820.928,2063662317.568,3915.0,271091.5205662863
140768,PRT,RUS,2,2015,199082295.296,1365865267.2,3915.0,174810.37710982957
140769,PRT,RUS,2,2016,204564692.992,1283162374.144,3915.0,161973.63605936267
140770,PRT,RUS,2,2017,221357874.719,1574199387.071,3915.0,201871.10247399332
140771,PRT,RUS,2,2018,242313116.578,1657329646.184,3915.0,255585.6220590761
140772,PRT,RUS,2,2019,239986922.639,1693113904.263,3915.0,215905.29568038136
140773,PRT,RUS,2,2020,228539245.045,1488321875.49,3915.0,202829.1956826111
141963,PRT,TUR,1,1998,123981733.888,269287096.32,3243.0,167336.98931741714
141964,PRT,TUR,1,1999,127465545.728,249751470.08,3243.0,194614.84695142508
141965,PRT,TUR,1,2000,118358491.136,266567532.544,3243.0,177464.05265295866
141966,PRT,TUR,1,2001,121545883.648,196005281.792,3243.0,247475.5606835687
141967,PRT,TUR,1,2002,134228697.088,232534556.672,3243.0,242412.25254685874
141968,PRT,TUR,1,2003,164964188.16,303005302.784,3243.0,320103.09030287166
141969,PRT,TUR,1,2004,189195665.408,392166277.12,3243.0,438144.1885982384
141970,PRT,TUR,1,2005,197299601.408,482979840.0,3243.0,443184.7288189061
141971,PRT,TUR,1,2006,208556261.376,530900090.88,3243.0,595755.6903648967
141972,PRT,TUR,1,2007,240157016.064,647155154.944,3243.0,606803.3093918719
141973,PRT,TUR,1,2008,262017302.528,730337509.376,3243.0,532732.8168269927
141974,PRT,TUR,1,2009,243731070.976,614553944.064,3243.0,396172.5573000745
141975,PRT,TUR,1,2010,238303444.992,731168047.104,3243.0,425412.5071394434
141976,PRT,TUR,1,2011,244895105.024,774754140.16,3243.0,451526.8858727793
141977,PRT,TUR,1,2012,218000195.584,788863320.064,3243.0,405262.3548249332
141978,PRT,TUR,1,2013,227323723.776,822135160.832,3243.0,690527.5680009172
141979,PRT,TUR,1,2014,229629820.928,934167773.184,3243.0,514884.1989271981
141980,PRT,TUR,1,2015,199082295.296,859383660.544,3243.0,495440.56749516656
141981,PRT,TUR,1,2016,204564692.992,857748996.0960001,3243.0,585474.3942171929
141982,PRT,TUR,1,2017,221357874.719,858996263.0960001,3243.0,749957.4241733695
141983,PRT,TUR,1,2018,242313116.578,778471901.665,3243.0,1112159.2850263312
141984,PRT,TUR,1,2019,239986922.639,761004425.605,3243.0,1076963.8716766033
141985,PRT,TUR,1,2020,228539245.045,719954821.683,3243.0,827389.4391201813
141986,PRT,TUR,2,1998,123981733.888,269287096.32,3243.0,75242.7692719698
141987,PRT,TUR,2,1999,127465545.728,249751470.08,3243.0,58665.02100801468
141988,PRT,TUR,2,2000,118358491.136,266567532.544,3243.0,95485.92051564436
141989,PRT,TUR,2,2001,121545883.648,196005281.792,3243.0,60417.04684988643
141990,PRT,TUR,2,2002,134228697.088,232534556.672,3243.0,91388.54804859916
141991,PRT,TUR,2,2003,164964188.16,303005302.784,3243.0,155937.18799447292
141992,PRT,TUR,2,2004,189195665.408,392166277.12,3243.0,203003.89516411372
141993,PRT,TUR,2,2005,197299601.408,482979840.0,3243.0,252348.03289967298
141994,PRT,TUR,2,2006,208556261.376,530900090.88,3243.0,255317.30257062754
141995,PRT,TUR,2,2007,240157016.064,647155154.944,3243.0,269332.16215795244
141996,PRT,TUR,2,2008,262017302.528,730337509.376,3243.0,293098.63062139694
141997,PRT,TUR,2,2009,243731070.976,614553944.064,3243.0,281568.25498593866
141998,PRT,TUR,2,2010,238303444.992,731168047.104,3243.0,353344.2041240147
141999,PRT,TUR,2,2011,244895105.024,774754140.16,3243.0,418490.3105794999
142000,PRT,TUR,2,2012,218000195.584,788863320.064,3243.0,457031.61508181086
142001,PRT,TUR,2,2013,227323723.776,822135160.832,3243.0,505933.81646930514
142002,PRT,TUR,2,2014,229629820.928,934167773.184,3243.0,536319.0009259067
142003,PRT,TUR,2,2015,199082295.296,859383660.544,3243.0,402577.87035680603
142004,PRT,TUR,2,2016,204564692.992,857748996.0960001,3243.0,467708.6879659239
142005,PRT,TUR,2,2017,221357874.719,858996263.0960001,3243.0,435154.2963736071
142006,PRT,TUR,2,2018,242313116.578,778471901.665,3243.0,555337.3235737744
142007,PRT,TUR,2,2019,239986922.639,761004425.605,3243.0,622285.5441194604
142008,PRT,TUR,2,2020,228539245.045,719954821.683,3243.0,629276.2584205777
142212,PRT,USA,1,1998,123981733.888,9089200422.912,5435.0,1055500.5426283479
142213,PRT,USA,1,1999,127465545.728,9660599894.016,5435.0,1124532.348460257
142214,PRT,USA,1,2000,118358491.136,10284800409.6,5435.0,1179391.152409537
142215,PRT,USA,1,2001,121545883.648,10621800153.088,5435.0,1432873.351340214
142216,PRT,USA,1,2002,134228697.088,10977500200.96,5435.0,832845.6930699022
142217,PRT,USA,1,2003,164964188.16,11510700048.384,5435.0,892532.169468466
142218,PRT,USA,1,2004,189195665.408,12274900140.032,5435.0,1315358.8810221276
142219,PRT,USA,1,2005,197299601.408,13093699584.0,5435.0,1317880.0428135192
142220,PRT,USA,1,2006,208556261.376,13855900041.216,5435.0,946663.3196703568
142221,PRT,USA,1,2007,240157016.064,14477599703.04,5435.0,1281437.9178797784
142222,PRT,USA,1,2008,262017302.528,14718600216.576,5435.0,1477545.5011071977
142223,PRT,USA,1,2009,243731070.976,14418700140.544,5435.0,1204712.0700287754
142224,PRT,USA,1,2010,238303444.992,14964400062.464,5435.0,1114621.9512013101
142225,PRT,USA,1,2011,244895105.024,15517900341.248,5435.0,1589722.5549290744
142226,PRT,USA,1,2012,218000195.584,16163200303.104,5435.0,1239476.5565192522
142227,PRT,USA,1,2013,227323723.776,16768099680.256,5435.0,1119087.870102215
142228,PRT,USA,1,2014,229629820.928,17393103405.056,5435.0,1235494.4770648275
142229,PRT,USA,1,2015,199082295.296,18036648050.688,5435.0,1071262.1998609973
142230,PRT,USA,1,2016,204564692.992,18569100263.424,5435.0,971274.6831204171
142231,PRT,USA,1,2017,221357874.719,19479620056.0,5435.0,1124764.2395801195
142232,PRT,USA,1,2018,242313116.578,20527156026.0,5435.0,1751065.0335109876
142233,PRT,USA,1,2019,239986922.639,21372572437.0,5435.0,1653074.2146532456
142234,PRT,USA,1,2020,228539245.045,20893743833.0,5435.0,1413264.7801522994
142235,PRT,USA,2,1998,123981733.888,9089200422.912,5435.0,1191169.6061699986
142236,PRT,USA,2,1999,127465545.728,9660599894.016,5435.0,1212172.395189762
142237,PRT,USA,2,2000,118358491.136,10284800409.6,5435.0,1406466.1207168184
142238,PRT,USA,2,2001,121545883.648,10621800153.088,5435.0,1376755.8071547516
142239,PRT,USA,2,2002,134228697.088,10977500200.96,5435.0,1480253.5199651306
142240,PRT,USA,2,2003,164964188.16,11510700048.384,5435.0,1813007.525591607
142241,PRT,USA,2,2004,189195665.408,12274900140.032,5435.0,2169253.7599428566
142242,PRT,USA,2,2005,197299601.408,13093699584.0,5435.0,2019367.060023155
142243,PRT,USA,2,2006,208556261.376,13855900041.216,5435.0,2616735.701340561
142244,PRT,USA,2,2007,240157016.064,14477599703.04,5435.0,2407329.6888904935
142245,PRT,USA,2,2008,262017302.528,14718600216.576,5435.0,1927102.6221975647
142246,PRT,USA,2,2009,243731070.976,14418700140.544,5435.0,1396411.7764602043
142247,PRT,USA,2,2010,238303444.992,14964400062.464,5435.0,1738326.8163615572
142248,PRT,USA,2,2011,244895105.024,15517900341.248,5435.0,2082251.0131583137
142249,PRT,USA,2,2012,218000195.584,16163200303.104,5435.0,2398916.8831614396
142250,PRT,USA,2,2013,227323723.776,16768099680.256,5435.0,2652012.272465489
142251,PRT,USA,2,2014,229629820.928,17393103405.056,5435.0,2803953.480504292
142252,PRT,USA,2,2015,199082295.296,18036648050.688,5435.0,2846860.8864112273
142253,PRT,USA,2,2016,204564692.992,18569100263.424,5435.0,2727769.868540957
142254,PRT,USA,2,2017,221357874.719,19479620056.0,5435.0,3211944.4983823653
142255,PRT,USA,2,2018,242313116.578,20527156026.0,5435.0,3660719.0022100955
142256,PRT,USA,2,2019,239986922.639,21372572437.0,5435.0,3399184.4038136974
142257,PRT,USA,2,2020,228539245.045,20893743833.0,5435.0,3054583.0376847885
143498,RUS,BGD,1,1998,270953119.744,44091752.448,5554.0,11070.646882772446
143499,RUS,BGD,1,1999,195905765.376,45694070.784,5554.0,5226.4499822855
143500,RUS,BGD,1,2000,259708502.016,47124926.464,5554.0,6001.1659139869735
143501,RUS,BGD,1,2001,306602672.128,46987841.536,5554.0,3620.6111114993696
143502,RUS,BGD,1,2002,345110446.08,47571128.32,5554.0,1410.4970096712932
143503,RUS,BGD,1,2003,430347780.096,51913662.464,5554.0,4770.275005464442
143504,RUS,BGD,1,2004,591016689.664,56560742.4,5554.0,10983.501118794084
143505,RUS,BGD,1,2005,764000927.744,60277559.296,5554.0,16317.221935976297
143506,RUS,BGD,1,2006,989930520.576,71819091.968,5554.0,40611.41897477303
143507,RUS,BGD,1,2007,1299705233.408,79611887.616,5554.0,87666.60300722066
143508,RUS,BGD,1,2008,1660844376.064,91631280.128,5554.0,144831.18061315292
143509,RUS,BGD,1,2009,1222643679.232,102477791.232,5554.0,124875.5058674356
143510,RUS,BGD,1,2010,1524916158.464,115279077.376,5554.0,194772.0602169149
143511,RUS,BGD,1,2011,1904792961.024,128637935.616,5554.0,342895.2947577208
143512,RUS,BGD,1,2012,2017470971.904,133355741.184,5554.0,425533.25235108566
143513,RUS,BGD,1,2013,2096777003.008,149990457.344,5554.0,591401.5788371268
143514,RUS,BGD,1,2014,2063662317.568,172885458.944,5554.0,662367.6992589947
143515,RUS,BGD,1,2015,1365865267.2,195078553.6,5554.0,579036.175968
143516,RUS,BGD,1,2016,1283162374.144,221415276.544,5554.0,690707.6818083753
143517,RUS,BGD,1,2017,1574199387.071,293754646.182,5554.0,904051.229612792
143518,RUS,BGD,1,2018,1657329646.184,321379023.557,5554.0,894660.4190172965
143519,RUS,BGD,1,2019,1693113904.263,351238438.543,5554.0,991055.7703534032
143520,RUS,BGD,1,2020,1488321875.49,373902134.7,5554.0,895031.5315245304
143521,RUS,BGD,2,1998,270953119.744,44091752.448,5554.0,52273.465540230274
143522,RUS,BGD,2,1999,195905765.376,45694070.784,5554.0,35571.1346706748
143523,RUS,BGD,2,2000,259708502.016,47124926.464,5554.0,89203.34145167284
143524,RUS,BGD,2,2001,306602672.128,46987841.536,5554.0,23534.21799030248
143525,RUS,BGD,2,2002,345110446.08,47571128.32,5554.0,20352.719854582334
143526,RUS,BGD,2,2003,430347780.096,51913662.464,5554.0,32882.30285872135
143527,RUS,BGD,2,2004,591016689.664,56560742.4,5554.0,60051.417514708126
143528,RUS,BGD,2,2005,764000927.744,60277559.296,5554.0,187147.2267805304
143529,RUS,BGD,2,2006,989930520.576,71819091.968,5554.0,208423.82096466943
143530,RUS,BGD,2,2007,1299705233.408,79611887.616,5554.0,178097.52038447472
143531,RUS,BGD,2,2008,1660844376.064,91631280.128,5554.0,221991.9382422976
143532,RUS,BGD,2,2009,1222643679.232,102477791.232,5554.0,103818.41684697568
143533,RUS,BGD,2,2010,1524916158.464,115279077.376,5554.0,138742.9226957783
143534,RUS,BGD,2,2011,1904792961.024,128637935.616,5554.0,176809.9446811071
143535,RUS,BGD,2,2012,2017470971.904,133355741.184,5554.0,239506.06511141892
143536,RUS,BGD,2,2013,2096777003.008,149990457.344,5554.0,199610.3767096158
143537,RUS,BGD,2,2014,2063662317.568,172885458.944,5554.0,222286.42275692802
143538,RUS,BGD,2,2015,1365865267.2,195078553.6,5554.0,455883.343350891
143539,RUS,BGD,2,2016,1283162374.144,221415276.544,5554.0,559796.6598784935
143540,RUS,BGD,2,2017,1574199387.071,293754646.182,5554.0,716824.3982845794
143541,RUS,BGD,2,2018,1657329646.184,321379023.557,5554.0,731164.8249522514
143542,RUS,BGD,2,2019,1693113904.263,351238438.543,5554.0,1017764.2203488084
143543,RUS,BGD,2,2020,1488321875.49,373902134.7,5554.0,1515749.174017715
144090,RUS,CAN,1,1998,270953119.744,631432413.184,7504.0,212549.21410948038
144091,RUS,CAN,1,1999,195905765.376,674325266.432,7504.0,165940.29929357767
144092,RUS,CAN,1,2000,259708502.016,739455926.2720001,7504.0,191846.97567272827
144093,RUS,CAN,1,2001,306602672.128,732716924.928,7504.0,236516.44183510053
144094,RUS,CAN,1,2002,345110446.08,752531734.528,7504.0,224242.72480641003
144095,RUS,CAN,1,2003,430347780.096,887751770.112,7504.0,300489.5661941513
144096,RUS,CAN,1,2004,591016689.664,1018385596.416,7504.0,334165.5433708491
144097,RUS,CAN,1,2005,764000927.744,1164179537.92,7504.0,507055.49514810904
144098,RUS,CAN,1,2006,989930520.576,1310795235.328,7504.0,823084.2760241911
144099,RUS,CAN,1,2007,1299705233.408,1457872830.464,7504.0,1204825.1687236442
144100,RUS,CAN,1,2008,1660844376.064,1542560677.888,7504.0,1592400.182071114
144101,RUS,CAN,1,2009,1222643679.232,1370839187.456,7504.0,1092807.3610643155
144102,RUS,CAN,1,2010,1524916158.464,1614072119.296,7504.0,1211692.6472608212
144103,RUS,CAN,1,2011,1904792961.024,1778632097.792,7504.0,1683606.9442467054
144104,RUS,CAN,1,2012,2017470971.904,1821445455.872,7504.0,2223619.5515235844
144105,RUS,CAN,1,2013,2096777003.008,1826768551.936,7504.0,1706958.0776162117
144106,RUS,CAN,1,2014,2063662317.568,1792883163.136,7504.0,1496714.7549773925
144107,RUS,CAN,1,2015,1365865267.2,1552807624.704,7504.0,815445.157006467
144108,RUS,CAN,1,2016,1283162374.144,1529760448.512,7504.0,790336.6298195744
144109,RUS,CAN,1,2017,1574199387.071,1649265644.244,7504.0,1064559.8690383064
144110,RUS,CAN,1,2018,1657329646.184,1725329192.783,7504.0,739214.5348960671
144111,RUS,CAN,1,2019,1693113904.263,1742015045.482,7504.0,916816.9971934197
144112,RUS,CAN,1,2020,1488321875.49,1645423407.568,7504.0,709551.8367510042
144113,RUS,CAN,2,1998,270953119.744,631432413.184,7504.0,139497.85166853666
144114,RUS,CAN,2,1999,195905765.376,674325266.432,7504.0,114570.23126226664
144115,RUS,CAN,2,2000,259708502.016,739455926.2720001,7504.0,87569.13414445205
144116,RUS,CAN,2,2001,306602672.128,732716924.928,7504.0,57589.06915982802
144117,RUS,CAN,2,2002,345110446.08,752531734.528,7504.0,83105.13638369215
144118,RUS,CAN,2,2003,430347780.096,887751770.112,7504.0,261712.96815603285
144119,RUS,CAN,2,2004,591016689.664,1018385596.416,7504.0,497214.3556815076
144120,RUS,CAN,2,2005,764000927.744,1164179537.92,7504.0,198104.82946146466
144121,RUS,CAN,2,2006,989930520.576,1310795235.328,7504.0,360554.1224884518
144122,RUS,CAN,2,2007,1299705233.408,1457872830.464,7504.0,331511.5058405441
144123,RUS,CAN,2,2008,1660844376.064,1542560677.888,7504.0,909756.1386072503
144124,RUS,CAN,2,2009,1222643679.232,1370839187.456,7504.0,487437.88929000543
144125,RUS,CAN,2,2010,1524916158.464,1614072119.296,7504.0,768862.3671732903
144126,RUS,CAN,2,2011,1904792961.024,1778632097.792,7504.0,536648.497813852
144127,RUS,CAN,2,2012,2017470971.904,1821445455.872,7504.0,258629.38620363688
144128,RUS,CAN,2,2013,2096777003.008,1826768551.936,7504.0,390634.3529788661
144129,RUS,CAN,2,2014,2063662317.568,1792883163.136,7504.0,604518.8484535929
144130,RUS,CAN,2,2015,1365865267.2,1552807624.704,7504.0,452107.02790784655
144131,RUS,CAN,2,2016,1283162374.144,1529760448.512,7504.0,359246.5689987633
144132,RUS,CAN,2,2017,1574199387.071,1649265644.244,7504.0,625654.120237903
144133,RUS,CAN,2,2018,1657329646.184,1725329192.783,7504.0,550665.6269941839
144134,RUS,CAN,2,2019,1693113904.263,1742015045.482,7504.0,782893.6041560634
144135,RUS,CAN,2,2020,1488321875.49,1645423407.568,7504.0,290222.9241251509
144751,RUS,CZE,1,1998,270953119.744,66372661.248,1673.0,529783.8746663928
144752,RUS,CZE,1,1999,195905765.376,64719368.192,1673.0,341814.97136211395
144753,RUS,CZE,1,2000,259708502.016,61474267.136,1673.0,367379.45082954445
144754,RUS,CZE,1,2001,306602672.128,67375681.536,1673.0,467091.50404355954
144755,RUS,CZE,1,2002,345110446.08,81696694.272,1673.0,563760.1158590292
144756,RUS,CZE,1,2003,430347780.096,99300327.424,1673.0,712088.6066758923
144757,RUS,CZE,1,2004,591016689.664,118976258.048,1673.0,833520.4218578172
144758,RUS,CZE,1,2005,764000927.744,135990124.544,1673.0,987792.1477559138
144759,RUS,CZE,1,2006,989930520.576,155213119.488,1673.0,1528136.6522119886
144760,RUS,CZE,1,2007,1299705233.408,188818472.96,1673.0,2444436.6918763355
144761,RUS,CZE,1,2008,1660844376.064,235205279.744,1673.0,3604099.192682318
144762,RUS,CZE,1,2009,1222643679.232,205729792.0,1673.0,2298586.9358658474
144763,RUS,CZE,1,2010,1524916158.464,207016394.752,1673.0,2899459.9361110055
144764,RUS,CZE,1,2011,1904792961.024,227307241.472,1673.0,4470960.650046864
144765,RUS,CZE,1,2012,2017470971.904,206751367.168,1673.0,5359397.865573184
144766,RUS,CZE,1,2013,2096777003.008,208796024.832,1673.0,5312303.725152133
144767,RUS,CZE,1,2014,2063662317.568,207818326.016,1673.0,4892194.052217289
144768,RUS,CZE,1,2015,1365865267.2,185156354.048,1673.0,2678747.366423111
